TF,Bigram TF,No. of Stop_words,Out of Context,"Arts, Culture, Entertainment, Sports",Conspiracy,Business and Industrial,"economy, business and finance",Religion and belief,"Law, Government and Politics",Education,Technology and Computing,Science,Sixltr,conj,interrog,number,negemo,social,certain,percept,focuspast,focuspresent,time,PERSON,TIME,ORG,GPE
31,12,0.30218068535825543,760,0.4508,0.0,0.0,0.6943,0.0,0.0,0.0,0.4508,0.0,24.56,3.2,1.07,2.85,5.69,6.76,0.71,2.14,4.27,4.98,3.91,26.0,,10.0,8.0
35,5,0.4162790697674417,528,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,13.32,5.22,1.31,1.83,0.78,16.45,3.13,3.39,4.7,7.83,8.09,16.0,4.0,4.0,
11,2,0.3202247191011236,175,0.5513,0.0,0.0,0.0,0.0,0.0,0.0,0.5513,0.0,20.25,5.7,1.27,0.63,0.63,8.86,0.0,5.7,6.96,5.7,4.43,22.0,2.0,2.0,
4,39,0.4077669902912621,58,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,15.66,4.82,0.0,1.2,0.0,13.25,3.61,0.0,3.61,13.25,7.23,2.0,,,
169,34,0.3293718166383701,2411,0.1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,6.3,0.64,2.25,0.96,9.06,0.96,6.17,0.32,9.51,3.92,42.0,4.0,20.0,6.0
86,35,0.1951951951951952,10297,0.6609750000000001,0.0,0.0,0.5654,0.0,0.0,0.0,0.6609750000000001,0.0,22.52,2.48,0.17,7.62,0.0,4.64,0.33,3.81,1.99,4.3,7.78,18.0,4.0,48.0,40.0
10,129,0.4141414141414141,378,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.12,5.18,1.2,1.59,5.58,16.73,0.8,3.19,6.77,9.56,5.18,6.0,,6.0,
20,4,0.42857142857142855,357,0.0,0.0,0.0,0.0,0.0,0.9108,0.0,0.2636,0.0,14.49,6.65,0.95,2.14,1.19,8.08,0.95,2.85,6.89,5.46,7.84,2.0,,16.0,4.0
48,6,0.2870514820592824,1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.01,3.71,0.34,11.47,0.51,5.73,0.84,2.02,1.35,4.38,11.3,2.0,,16.0,6.0
23,9,0.3975903614457832,216,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,14.18,5.32,1.42,2.84,0.0,21.28,0.35,2.84,3.55,8.16,9.57,16.0,4.0,6.0,2.0
154,83,0.2735191637630662,3326,0.4622,0.0,0.0,0.0,0.0,0.0,0.0,0.4622,0.0,24.98,4.07,0.57,9.06,2.21,4.5,0.71,3.0,3.78,3.07,9.49,86.0,6.0,34.0,18.0
23,216,0.43359375,513,0.4696,0.0,0.0,0.0,0.0,0.0,0.0,0.4696,0.0,17.05,4.84,1.38,3.0,1.15,11.29,1.84,3.23,5.07,8.53,7.6,6.0,,8.0,2.0
17,4,0.3507853403141361,315,0.4508,0.0,0.0,0.0,0.0,0.5782222222222222,0.0,0.4508,0.0,27.68,3.39,1.13,4.52,3.95,15.82,0.0,3.39,5.08,2.26,4.52,12.0,,2.0,6.0
32,4,0.4308510638297872,344,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,15.59,6.24,1.04,1.66,0.21,16.01,1.46,5.82,9.77,8.32,6.03,16.0,,12.0,6.0
76,9,0.37938144329896906,2219,0.4708,0.0,0.0,0.0,0.0,0.0,0.0,0.4708,0.0,21.1,5.83,1.52,1.98,2.56,9.91,0.7,1.98,6.18,6.18,8.97,56.0,2.0,6.0,8.0
18,167,0.3321799307958477,1026,0.5819,0.0,0.0,0.9876,0.0,0.0,0.0,0.5819,0.0,24.53,7.55,1.13,0.0,0.75,4.91,0.38,6.42,6.79,4.91,6.04,22.0,2.0,10.0,
25,180,0.3802083333333333,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,5.81,0.92,1.53,1.53,20.8,1.83,5.2,3.06,9.17,7.65,16.0,,4.0,
59,11,0.3985239852398524,1254,0.4744,0.0,0.0,0.0,0.0,0.0,0.0,0.4744,0.0,18.56,4.17,2.45,1.29,0.43,7.48,1.44,2.73,3.88,10.07,6.62,36.0,2.0,10.0,6.0
10,9,0.2272727272727273,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,6.25,6.25,18.75,0.0,6.25,0.0,0.0,0.0,0.0,12.5,2.0,,,
188,163,0.3460207612456747,2435,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,20.16,5.69,1.9,2.5,0.7,13.07,0.6,1.3,2.69,8.28,6.79,46.0,,16.0,4.0
26,3,0.34324324324324323,801,0.4555,0.0,0.0,0.0,0.0,0.0,0.0,0.4555,0.0,18.65,6.43,2.25,4.18,1.61,10.29,0.32,3.22,5.47,2.25,6.75,4.0,4.0,10.0,2.0
31,7,0.4343163538873995,478,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,15.72,6.29,0.94,0.31,2.83,12.89,1.89,3.46,7.86,7.86,4.09,4.0,2.0,6.0,6.0
30,9,0.3248081841432225,765,0.4712,0.0,0.0,0.5356,0.0,0.0,0.0,0.4712,0.0,26.04,4.73,0.89,2.66,0.3,13.91,0.89,4.14,4.44,3.25,5.62,20.0,,18.0,10.0
11,2,0.4127906976744186,366,0.4508,0.0,0.0,0.0,0.478,0.4713,0.0,0.4508,0.0,28.21,7.05,1.92,0.64,2.56,8.97,1.92,2.56,3.85,5.13,12.18,2.0,,6.0,2.0
28,222,0.3853904282115869,6855,0.37799999999999995,0.0,0.0,0.6956,0.0,0.0,0.0,0.5972500000000001,0.0,24.34,5.03,0.0,1.59,2.91,9.26,1.85,1.85,6.35,3.44,7.41,8.0,,18.0,8.0
12,3,0.3724696356275304,222,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.4625,0.0,17.07,5.85,2.44,2.44,0.0,8.78,0.0,6.34,3.41,9.27,7.8,6.0,,8.0,4.0
33,33,0.4029850746268657,105,0.553625,0.0,0.0,0.0,0.0,0.4508,0.0,0.553625,0.0,22.58,4.84,1.61,3.23,1.61,6.45,0.0,3.23,4.84,12.9,11.29,4.0,,,2.0
28,2,0.41578947368421054,737,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,16.72,5.78,1.22,2.13,1.52,11.25,1.22,4.26,7.29,6.08,6.38,20.0,,4.0,2.0
32,11,0.337995337995338,1397,0.4644,0.0,0.0,0.0,0.0,0.0,0.0,0.4644,0.0,29.4,5.77,1.05,3.67,1.84,5.25,0.52,1.84,2.62,3.94,7.09,20.0,6.0,14.0,2.0
58,494,0.3759920634920635,1427,0.4644,0.0,0.0,0.0,0.0,0.0,0.0,0.4644,0.0,23.41,4.43,1.02,0.91,2.5,9.89,1.02,2.61,5.0,3.52,4.09,72.0,,16.0,12.0
19,6,0.3594306049822064,778,0.4818,0.0,0.0,0.4508,0.0,0.0,0.0,0.4818,0.0,23.73,6.36,2.12,2.54,0.42,9.32,0.85,2.12,0.85,6.36,5.08,26.0,,8.0,
35,18,0.3106457242582897,641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,4.3,1.02,5.74,1.02,11.27,0.82,2.87,4.51,6.97,6.56,48.0,,8.0,2.0
30,4,0.33539094650205764,671,0.5250666666666667,0.0,0.0,0.0,0.0,0.513,0.0,0.5250666666666667,0.0,20.75,6.5,0.75,3.5,2.25,11.75,0.75,3.0,4.0,6.0,6.75,28.0,2.0,2.0,
62,15,0.3760282021151585,739,0.0,0.0,0.0,0.0,0.0,0.53175,0.0,0.0,0.0,19.78,4.95,1.79,4.67,1.65,13.6,0.55,2.34,5.08,4.81,8.65,18.0,,8.0,4.0
46,8,0.3993993993993994,979,0.0,0.0,0.0,0.0,0.0,0.6222000000000001,0.0,0.0,0.0,23.53,5.04,1.18,2.18,0.5,17.98,1.01,1.51,5.38,8.07,8.07,20.0,2.0,6.0,6.0
43,16,0.3302063789868668,941,0.5256333333333333,0.0,0.0,0.0,0.0,0.4707,0.0,0.5256333333333333,0.0,23.96,2.5,1.04,3.75,0.21,6.25,0.21,2.29,4.38,4.58,6.67,38.0,,20.0,12.0
43,6,0.3290322580645161,1299,0.4678,0.0,0.0,0.0,0.0,0.452,0.0,0.4678,0.0,21.4,4.47,1.36,2.14,4.09,13.04,0.78,1.95,5.25,4.67,8.75,40.0,,18.0,8.0
66,18,0.3965351299326275,1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,6.26,1.06,2.13,1.53,11.57,0.59,3.78,4.72,11.45,6.02,22.0,2.0,18.0,8.0
13,6,0.3775933609958506,444,0.2937,0.0,0.0,0.0,0.0,0.0,0.0,0.30585,0.0,18.75,5.77,0.96,2.4,0.48,18.27,1.92,2.88,6.73,8.17,7.21,6.0,,4.0,
48,7,0.3472668810289389,791,0.5027,0.0,0.0,0.0,0.0,0.0,0.0,0.5027,0.0,19.54,5.31,0.95,3.98,0.76,8.73,2.09,2.66,5.5,5.31,6.45,46.0,2.0,10.0,6.0
20,7,0.4030612244897959,484,0.2384,0.0,0.0,0.0,0.0,0.0,0.0,0.19463333333333327,0.0,19.82,3.55,0.89,1.48,1.18,15.09,1.18,4.73,6.51,7.1,4.44,14.0,4.0,2.0,
42,15,0.3682432432432433,2062,0.4508,0.0,0.0,0.0,0.0,0.8374,0.0,0.4508,0.0,23.0,4.68,0.78,1.56,3.12,16.18,1.17,5.65,7.02,6.04,3.51,20.0,,10.0,2.0
6,2,0.3010752688172043,90,0.4508,0.0,0.0,0.7347,0.0,0.0,0.0,0.4508,0.0,24.32,4.05,0.0,0.0,0.0,6.76,2.7,1.35,0.0,6.76,0.0,14.0,,2.0,
56,40,0.32832230907997595,36001,0.0,0.0,0.0,0.0,0.0,0.4922666666666667,0.0,0.0,0.0,23.58,2.96,0.9,6.77,1.74,11.92,0.32,3.61,3.67,3.54,8.18,24.0,2.0,26.0,16.0
35,9,0.3903061224489796,572,0.0,0.0,0.0,0.0,0.0,0.5563,0.0,0.0,0.0,20.29,5.29,1.18,2.35,2.35,13.82,0.88,0.88,8.53,4.71,6.76,24.0,,6.0,2.0
80,37,0.335483870967742,1835,0.0,0.0,0.0,0.0,0.0,0.5635,0.0,0.0,0.0,23.11,3.3,1.06,1.06,2.24,11.08,0.71,5.78,5.07,4.95,4.48,20.0,,32.0,8.0
26,13,0.37383177570093457,525,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,18.15,6.05,1.78,3.56,0.36,11.74,1.42,4.27,3.91,7.12,5.69,22.0,,2.0,4.0
23,167,0.3983286908077994,553,0.0,0.0,0.0,0.0,0.0,0.3137,0.0,0.6156,0.0,20.2,6.84,1.3,2.28,1.3,16.29,1.3,3.58,6.19,6.51,4.56,14.0,2.0,6.0,
129,63,0.5009129640900791,1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,6.9,2.26,1.27,0.67,11.08,2.12,1.88,8.03,11.36,4.6,44.0,,32.0,12.0
85,24,0.311639549436796,1507,0.6486,0.0,0.0,0.0,0.0,0.0,0.0,0.6486,0.0,17.43,4.89,0.46,4.59,1.07,9.48,0.92,4.43,5.5,3.21,8.56,42.0,2.0,22.0,8.0
135,24,0.4142614601018676,1832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.97,4.83,2.05,1.73,1.05,13.77,2.47,2.52,4.89,11.35,4.05,56.0,4.0,36.0,12.0
36,37,0.36764705882352944,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.65,12.9,3.23,0.0,0.0,29.03,3.23,1.61,0.0,6.45,3.23,2.0,,,2.0
25,5,0.3260340632603406,530,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,22.69,5.6,0.0,1.96,0.28,16.81,1.4,2.8,2.52,8.68,9.24,28.0,,6.0,6.0
18,17,0.3783783783783784,20,0.1826,0.0,0.0,0.0,0.1732,0.0,0.0,0.20665,0.0,21.88,3.12,3.12,3.12,0.0,21.88,3.12,6.25,6.25,6.25,3.12,2.0,,,
26,19,0.3482587064676617,303,0.5609,0.0,0.0,0.0,0.0,0.0,0.0,0.5609,0.0,22.83,1.63,1.63,0.54,0.54,7.61,0.54,6.52,3.26,7.07,4.89,4.0,2.0,4.0,6.0
104,12,0.3803149606299213,680,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,16.24,5.63,4.52,4.98,1.57,10.24,1.94,2.4,8.76,7.1,4.61,76.0,,20.0,12.0
53,35,0.4095063985374772,488,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.23,6.12,1.13,4.54,0.45,14.51,0.68,1.59,4.76,7.26,10.66,16.0,4.0,6.0,
20,161,0.3914373088685015,478,0.0,0.0,0.0,0.0,0.4508,0.4508,0.0,0.0,0.0,22.3,5.23,1.05,1.05,2.44,17.77,3.83,2.79,9.06,4.53,6.27,12.0,2.0,6.0,4.0
71,12,0.3794531897265949,1495,0.4664,0.0,0.0,0.0,0.0,0.0,0.0,0.4664,0.0,24.78,6.49,1.94,3.39,1.55,8.03,1.16,3.68,3.48,6.39,8.23,40.0,6.0,12.0,14.0
21,20,0.30303030303030304,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,25.81,0.0,3.23,0.0,0.0,9.68,0.0,0.0,0.0,3.23,9.68,,,2.0,
1,6,0.2727272727272727,0,0.4508,0.0,0.0,0.5145,0.6181,0.0,0.0,0.4508,0.0,40.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,,,
27,13,0.2704918032786885,641,0.4508,0.0,0.0,0.0,0.0,0.4508,0.0,0.4508,0.0,24.43,4.07,0.0,6.33,4.98,7.69,0.9,1.36,1.81,3.17,12.67,24.0,,10.0,2.0
57,9,0.4242053789731051,772,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,15.51,8.13,1.05,1.81,0.6,18.52,1.81,3.31,6.17,10.69,5.57,26.0,2.0,6.0,
18,3,0.4081632653061225,806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.64,5.57,1.31,1.64,0.98,6.89,1.97,2.3,0.66,10.82,6.56,10.0,2.0,4.0,
28,28,0.25925925925925924,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,2.22,0.0,6.67,2.22,4.44,2.22,2.22,2.22,4.44,8.89,2.0,,4.0,
9,2,0.3133333333333333,110,0.4508,0.0,0.0,0.0,0.0,0.4508,0.0,0.4508,0.0,14.63,3.25,1.63,2.44,0.0,12.2,0.81,3.25,1.63,6.5,6.5,10.0,2.0,6.0,2.0
18,5,0.3907563025210084,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,4.33,0.48,2.88,0.96,15.38,1.92,3.85,5.77,6.25,3.85,6.0,2.0,10.0,2.0
71,75,0.3695652173913043,176,0.4508,0.0,0.0,0.4508,0.0,0.0,0.0,0.4508,0.4508,22.05,9.45,0.0,1.57,0.0,8.66,0.0,3.15,1.57,8.66,0.79,6.0,,,2.0
18,6,0.3386454183266932,409,0.8356,0.0,0.0,0.0,0.0,0.0,0.0,0.8356,0.0,18.78,5.24,0.44,3.06,0.87,10.04,1.75,6.55,4.37,4.37,4.8,8.0,,2.0,2.0
154,48,0.3472409152086137,13852,0.0,0.0,0.0,0.0,0.0,0.4883333333333333,0.0,0.0,0.0,25.61,4.05,1.4,2.55,1.19,13.82,0.57,4.26,7.32,4.88,6.81,74.0,2.0,54.0,142.0
31,198,0.4153846153846154,536,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,14.99,5.16,1.72,2.46,1.97,13.02,0.74,3.44,3.69,11.3,4.42,14.0,4.0,4.0,4.0
7,94,0.3886255924170616,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22,4.49,2.81,0.56,1.12,14.04,3.93,1.69,3.37,13.48,5.06,6.0,,4.0,
110,114,0.29714285714285715,231,0.5091333333333333,0.0,0.0,0.0,0.0,0.4529,0.0,0.5091333333333333,0.0,32.53,4.82,0.0,2.41,0.0,3.61,0.0,1.81,0.6,5.42,2.41,26.0,2.0,6.0,2.0
42,14,0.32916666666666666,363,0.622825,0.0,0.0,0.0,0.0,0.0,0.0,0.622825,0.0,19.24,4.99,1.19,7.6,0.95,9.5,0.0,0.48,4.04,1.43,4.04,26.0,,26.0,12.0
42,10,0.4551451187335092,382,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,15.44,5.77,1.09,0.62,1.4,14.2,1.56,2.65,2.18,15.13,5.62,24.0,,6.0,2.0
4,1,0.3090909090909091,31,0.4508,0.0,0.0,0.0,0.0,0.4508,0.0,0.4508,0.0,25.49,0.0,0.0,1.96,0.0,11.76,0.0,1.96,3.92,5.88,9.8,6.0,,,
10,2,0.4147465437788018,212,0.4973,0.0,0.0,0.0,0.0,0.0,0.0,0.4973,0.0,15.93,9.34,0.55,1.65,0.0,9.89,1.65,4.95,3.85,6.04,3.85,12.0,,8.0,
8,1,0.3438914027149321,613,0.66515,0.0,0.0,0.0,0.0,0.0,0.0,0.66515,0.0,18.91,3.48,1.49,1.49,1.0,5.97,2.49,2.99,2.99,6.47,3.98,6.0,2.0,6.0,
4,3,0.11363636363636365,53,0.4883333333333333,0.0,0.0,0.0,0.0,0.4508,0.0,0.4883333333333333,0.4508,15.15,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,
21,4,0.3881578947368421,861,0.6201,0.0,0.0,0.7581,0.0,0.0,0.0,0.6201,0.0,19.27,2.18,2.18,2.18,0.0,9.82,1.45,7.27,5.82,7.27,7.64,4.0,,4.0,2.0
7,98,0.4019607843137255,429,0.0,0.0,0.0,0.0,0.4508,0.47295,0.0,0.0,0.4508,25.0,3.89,1.11,2.22,2.22,18.89,1.67,2.22,6.11,6.67,8.89,4.0,2.0,6.0,4.0
32,11,0.37142857142857133,568,0.4508,0.0,0.0,0.0,0.0,0.5446,0.0,0.4508,0.0,18.87,5.88,0.98,3.19,1.23,9.31,0.74,3.43,3.43,8.58,4.9,14.0,,6.0,
26,4,0.4288888888888889,958,0.5937,0.0,0.0,0.0,0.0,0.0,0.0,0.5937,0.0,16.15,4.62,0.77,1.79,1.03,14.62,1.03,4.87,6.15,7.18,8.97,12.0,4.0,10.0,6.0
39,10,0.4312267657992565,948,0.0,0.0,0.0,0.0,0.4508,0.5156166666666666,0.0,0.0,0.0,21.16,4.98,2.28,2.28,5.39,14.32,0.83,4.36,8.09,5.39,4.56,20.0,2.0,6.0,2.0
39,12,0.4267399267399267,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.03,6.08,2.52,0.84,1.05,15.72,1.47,4.4,6.29,11.53,6.5,14.0,2.0,6.0,2.0
18,3,0.4223107569721116,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.81,5.02,1.37,2.74,0.46,17.35,0.91,2.74,5.02,9.59,5.94,12.0,,10.0,
36,8,0.3927855711422846,1012,0.5922,0.0,0.0,1.0,0.0,0.0,0.0,0.5922,0.0,13.76,4.59,1.61,2.98,1.38,7.8,3.44,2.52,1.38,11.01,8.94,2.0,,8.0,
17,4,0.3116883116883117,687,0.0,0.0,0.0,0.0,0.4508,0.52675,0.0,0.0,0.0,28.5,6.0,0.5,1.5,5.5,17.5,0.5,5.5,6.0,10.0,4.5,6.0,,8.0,2.0
38,11,0.3811659192825112,435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.95,5.74,1.37,3.28,0.27,16.94,1.91,3.28,4.64,11.2,6.28,18.0,2.0,10.0,2.0
21,4,0.3608247422680412,520,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,18.43,4.23,1.21,3.63,0.6,12.69,1.81,4.23,4.53,5.44,8.76,6.0,2.0,2.0,6.0
10,83,0.3631578947368421,233,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,16.67,3.21,0.64,3.85,0.0,14.74,0.64,5.13,1.92,4.49,10.9,8.0,2.0,4.0,4.0
43,17,0.33874239350912777,814,0.8292999999999999,0.0,0.0,0.8435,0.0,0.48700000000000004,0.0,0.8292999999999999,0.0,25.96,6.25,0.24,1.68,0.0,10.1,0.48,4.09,6.49,2.16,6.73,26.0,,8.0,2.0
9,6,0.3984375,319,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,10.71,8.93,0.89,0.0,0.89,23.21,0.89,4.46,5.36,11.61,9.82,4.0,,2.0,
58,99,0.15534883720930232,91658,0.4618,0.0,0.0,0.45755,0.0,0.0,0.0,0.4618,0.0,21.38,1.15,0.44,17.77,0.09,6.13,0.19,9.86,2.77,1.43,3.8,138.0,2.0,34.0,22.0
149,22,0.4655408489274304,1976,0.4927,0.0,0.0,0.0,0.0,0.0,0.0,0.4927,0.0,15.35,6.46,2.64,1.18,0.59,10.29,2.64,3.28,4.95,11.9,5.76,38.0,,12.0,6.0
31,16,0.3537037037037037,1292,0.4508,0.0,0.0,0.8466,0.0,0.0,0.0,0.4508,0.0,17.57,6.76,0.45,4.5,0.68,15.99,0.0,4.95,3.38,7.66,3.6,30.0,2.0,6.0,8.0
44,13,0.3255395683453237,1795,0.0,0.0,0.0,0.0,0.0,0.5468999999999999,0.0,0.0,0.0,26.46,4.17,1.67,1.67,0.83,18.96,0.62,2.92,5.42,5.62,3.54,34.0,,16.0,12.0
21,2,0.4219269102990033,181,0.4786,0.0,0.0,0.0,0.0,0.0,0.0,0.4786,0.5075,19.57,6.81,0.85,1.7,0.85,21.7,0.43,5.11,6.81,13.19,4.26,,2.0,,6.0
251,66,0.4026359143327842,4350,0.4624,0.0,0.0,0.0,0.0,0.0,0.0,0.4624,0.0,17.8,5.87,1.87,4.0,1.27,10.55,1.35,2.84,4.19,9.95,7.63,80.0,,54.0,10.0
12,4,0.3636363636363637,397,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,18.12,5.37,1.34,0.67,0.0,12.08,0.67,4.03,4.7,7.38,8.05,8.0,4.0,4.0,2.0
42,10,0.4081632653061225,722,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,17.16,4.73,1.78,2.76,0.39,14.2,1.18,1.78,4.34,9.47,9.86,22.0,4.0,6.0,4.0
46,9,0.4307228915662651,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529,16.97,5.17,1.29,0.92,0.74,12.55,0.74,3.87,4.06,16.24,8.3,10.0,,8.0,8.0
13,12,0.4444444444444444,8,0.5114,0.0,0.0,0.4508,0.0,0.0,0.0,0.49625,0.0,17.39,8.7,0.0,0.0,0.0,21.74,0.0,4.35,0.0,13.04,0.0,,,,
18,9,0.34649122807017546,647,0.4508,0.0,0.0,0.4828,0.0,0.7236,0.0,0.4508,0.0,26.21,3.4,1.94,3.4,0.49,11.17,0.49,2.43,4.85,7.28,3.4,24.0,,10.0,
44,10,0.38105263157894737,1102,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,23.61,4.93,1.17,1.17,2.2,10.64,1.56,4.15,4.93,6.74,3.5,22.0,,14.0,4.0
9,1,0.4172661870503597,236,0.5597,0.0,0.0,0.0,0.0,0.0,0.0,0.5597,0.0,21.54,4.62,1.54,5.38,0.0,6.92,1.54,1.54,2.31,3.85,5.38,4.0,,8.0,2.0
16,158,0.4345549738219896,518,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,16.87,4.91,0.92,0.92,3.07,13.8,0.92,5.83,11.66,5.83,5.83,8.0,,4.0,
179,267,0.2968722389114685,12123,0.45225,0.0,0.0,0.0,0.0,0.0,0.0,0.45225,0.0,25.04,2.78,1.01,6.39,1.37,8.84,0.77,2.58,1.69,5.87,8.05,106.0,30.0,64.0,22.0
18,17,0.325,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,3.33,3.33,0.0,3.33,6.67,3.33,2.0,,2.0,
7,66,0.2641509433962264,440,0.4844,0.0,0.0,0.0,0.4591,0.4508,0.0,0.4844,0.0,20.2,5.05,1.01,6.06,0.0,12.12,1.01,1.01,3.03,5.05,12.12,12.0,,2.0,2.0
177,80,0.3492667028788702,2849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,5.1,1.02,2.55,1.47,14.02,1.66,3.76,3.89,10.71,4.97,62.0,2.0,44.0,22.0
6,1,0.3870967741935484,75,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,7.14,5.95,0.0,2.38,1.19,3.57,2.38,8.33,0.0,11.9,4.76,4.0,,2.0,
49,14,0.3740902474526929,866,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.0,21.85,4.2,1.4,2.8,0.87,17.13,1.57,3.67,5.59,5.59,8.04,22.0,,14.0,4.0
18,6,0.3562874251497006,459,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,24.33,4.67,0.33,5.33,0.67,5.33,0.0,1.33,1.67,5.67,10.67,14.0,,8.0,2.0
39,39,0.27631578947368424,58,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,20.97,1.61,1.61,4.84,0.0,3.23,1.61,1.61,3.23,8.06,11.29,8.0,,4.0,2.0
29,5,0.4585492227979275,382,0.4914,0.0,0.0,0.0,0.0,0.0,0.0,0.4914,0.0,13.95,7.12,1.48,2.37,0.0,11.28,0.89,3.26,3.26,9.2,2.97,16.0,,6.0,4.0
37,10,0.4514170040485829,293,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,11.48,7.42,2.87,2.39,2.39,13.64,0.96,2.87,7.42,6.22,6.7,8.0,,4.0,2.0
84,10,0.4075875486381323,959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374,18.82,5.57,2.9,1.22,1.34,18.15,1.67,3.34,2.9,11.92,4.45,22.0,,10.0,2.0
27,212,0.3778705636743215,590,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,18.56,7.18,0.99,3.22,2.23,12.38,1.73,2.72,6.19,7.92,5.94,16.0,,8.0,
32,5,0.3864734299516908,501,0.5627,0.0,0.0,0.5853,0.0,0.0,0.0,0.5627,0.0,16.96,7.89,2.34,2.34,1.46,16.96,2.05,3.51,2.34,17.25,4.97,4.0,,6.0,2.0
14,152,0.3251748251748252,385,0.4968,0.0,0.0,0.5395,0.0,0.5467,0.0,0.4968,0.0,24.1,3.21,1.2,1.61,0.4,16.47,0.4,4.02,4.42,3.61,4.82,16.0,,2.0,4.0
11,2,0.3380281690140845,289,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,15.72,5.68,0.87,6.11,0.0,15.28,0.0,3.49,4.8,6.55,10.04,20.0,,6.0,6.0
43,20,0.2853828306264501,546,0.0,0.0,0.0,0.0,0.0,0.0,0.4764,0.0,0.0,18.9,3.29,0.82,3.29,1.37,12.6,0.27,4.93,4.11,6.03,4.38,20.0,2.0,16.0,4.0
15,13,0.3224299065420561,478,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,16.23,3.66,0.0,1.57,2.09,12.04,1.05,3.66,4.19,5.76,7.33,14.0,2.0,8.0,4.0
5,4,0.5833333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,16.67,8.33,,,,
