,TF,Bigram TF,No. of Stop_words,Out of Context,"Arts, Culture, Entertainment, Sports",Conspiracy,Business and Industrial,"economy, business and finance",Religion and belief,"Law, Government and Politics",Education,Technology and Computing,Science,Sixltr,conj,interrog,number,negemo,social,certain,percept,focuspast,focuspresent,time,ORG,PERSON,GPE
1137,4.0,1,0.36585365853658536,341.0,0.0,0.0,0.0,0.0,0.0,0.5642625,0.0,0.0,0.0,36.11,8.33,0.0,0.0,0.0,4.17,1.39,0.0,1.39,6.94,2.78,0.0,1.0,1.0
1138,4.0,1,0.36585365853658536,341.0,0.0,0.0,0.0,0.0,0.0,0.5642625,0.0,0.0,0.0,36.11,8.33,0.0,0.0,0.0,4.17,1.39,0.0,1.39,6.94,2.78,0.0,1.0,1.0
1139,4.0,1,0.36585365853658536,341.0,0.0,0.0,0.0,0.0,0.0,0.5642625,0.0,0.0,0.0,36.11,8.33,0.0,0.0,0.0,4.17,1.39,0.0,1.39,6.94,2.78,0.0,1.0,1.0
1140,0.0,0,0.3191489361702128,149.0,0.4657,0.0,0.0,0.556,0.0,0.56205,0.0,0.4918875,0.4508,27.66,4.26,0.0,2.13,0.0,6.38,2.13,4.26,10.64,0.0,2.13,1.0,1.0,0.0
1141,0.0,0,0.3191489361702128,149.0,0.4657,0.0,0.0,0.556,0.0,0.56205,0.0,0.4918875,0.4508,27.66,4.26,0.0,2.13,0.0,6.38,2.13,4.26,10.64,0.0,2.13,1.0,1.0,0.0
1142,0.0,0,0.3191489361702128,149.0,0.4657,0.0,0.0,0.556,0.0,0.56205,0.0,0.4918875,0.4508,27.66,4.26,0.0,2.13,0.0,6.38,2.13,4.26,10.64,0.0,2.13,1.0,1.0,0.0
1143,0.0,0,0.3191489361702128,149.0,0.4657,0.0,0.0,0.556,0.0,0.56205,0.0,0.4918875,0.4508,27.66,4.26,0.0,2.13,0.0,6.38,2.13,4.26,10.64,0.0,2.13,1.0,1.0,0.0
1144,0.0,0,0.3191489361702128,149.0,0.4657,0.0,0.0,0.556,0.0,0.56205,0.0,0.4918875,0.4508,27.66,4.26,0.0,2.13,0.0,6.38,2.13,4.26,10.64,0.0,2.13,1.0,1.0,0.0
1145,0.0,0,0.3191489361702128,149.0,0.4657,0.0,0.0,0.556,0.0,0.56205,0.0,0.4918875,0.4508,27.66,4.26,0.0,2.13,0.0,6.38,2.13,4.26,10.64,0.0,2.13,1.0,1.0,0.0
1146,0.0,0,0.3191489361702128,149.0,0.4657,0.0,0.0,0.556,0.0,0.56205,0.0,0.4918875,0.4508,27.66,4.26,0.0,2.13,0.0,6.38,2.13,4.26,10.64,0.0,2.13,1.0,1.0,0.0
1147,0.0,0,0.3191489361702128,149.0,0.4657,0.0,0.0,0.556,0.0,0.56205,0.0,0.4918875,0.4508,27.66,4.26,0.0,2.13,0.0,6.38,2.13,4.26,10.64,0.0,2.13,1.0,1.0,0.0
1148,0.0,0,0.2571428571428571,74.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,37.93,6.9,0.0,3.45,3.45,3.45,0.0,3.45,3.45,3.45,0.0,0.0,0.0,0.0
1149,0.0,0,0.2571428571428571,74.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,37.93,6.9,0.0,3.45,3.45,3.45,0.0,3.45,3.45,3.45,0.0,0.0,0.0,0.0
1150,0.0,0,0.5,8.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.43,7.14,0.0,0.0,0.0,7.14,0.0,0.0,14.29,0.0,7.14,0.0,0.0,0.0
1151,0.0,0,0.5,8.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.43,7.14,0.0,0.0,0.0,7.14,0.0,0.0,14.29,0.0,7.14,0.0,0.0,0.0
1152,0.0,0,0.5,8.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.43,7.14,0.0,0.0,0.0,7.14,0.0,0.0,14.29,0.0,7.14,0.0,0.0,0.0
1153,0.0,0,0.5,8.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.43,7.14,0.0,0.0,0.0,7.14,0.0,0.0,14.29,0.0,7.14,0.0,0.0,0.0
1154,0.0,0,0.5,8.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,21.43,7.14,0.0,0.0,0.0,7.14,0.0,0.0,14.29,0.0,7.14,0.0,0.0,0.0
1155,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1156,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1157,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1158,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1159,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1160,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1161,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1162,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1163,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1164,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1165,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1166,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1167,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1168,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1169,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1170,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1171,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1172,4.0,0,0.404040404040404,441.0,0.0,0.0,0.0,0.0,0.0,0.5453749999999999,0.0,0.0,0.4508,22.09,6.98,0.0,0.0,0.0,9.3,0.0,1.16,4.65,4.65,8.14,3.0,2.0,0.0
1173,6.0,3,0.4684684684684685,550.0,0.0,0.0,0.0,0.4508,0.6615,0.0,0.0,0.0,0.0,20.59,3.92,0.98,0.0,0.0,13.73,0.0,0.98,9.8,1.96,9.8,1.0,0.0,0.0
1174,6.0,3,0.4684684684684685,550.0,0.0,0.0,0.0,0.4508,0.6615,0.0,0.0,0.0,0.0,20.59,3.92,0.98,0.0,0.0,13.73,0.0,0.98,9.8,1.96,9.8,1.0,0.0,0.0
1175,6.0,3,0.4684684684684685,550.0,0.0,0.0,0.0,0.4508,0.6615,0.0,0.0,0.0,0.0,20.59,3.92,0.98,0.0,0.0,13.73,0.0,0.98,9.8,1.96,9.8,1.0,0.0,0.0
1176,6.0,3,0.4684684684684685,550.0,0.0,0.0,0.0,0.4508,0.6615,0.0,0.0,0.0,0.0,20.59,3.92,0.98,0.0,0.0,13.73,0.0,0.98,9.8,1.96,9.8,1.0,0.0,0.0
1177,6.0,3,0.4684684684684685,550.0,0.0,0.0,0.0,0.4508,0.6615,0.0,0.0,0.0,0.0,20.59,3.92,0.98,0.0,0.0,13.73,0.0,0.98,9.8,1.96,9.8,1.0,0.0,0.0
1178,6.0,3,0.4684684684684685,550.0,0.0,0.0,0.0,0.4508,0.6615,0.0,0.0,0.0,0.0,20.59,3.92,0.98,0.0,0.0,13.73,0.0,0.98,9.8,1.96,9.8,1.0,0.0,0.0
1179,6.0,3,0.4684684684684685,550.0,0.0,0.0,0.0,0.4508,0.6615,0.0,0.0,0.0,0.0,20.59,3.92,0.98,0.0,0.0,13.73,0.0,0.98,9.8,1.96,9.8,1.0,0.0,0.0
1180,6.0,3,0.4684684684684685,550.0,0.0,0.0,0.0,0.4508,0.6615,0.0,0.0,0.0,0.0,20.59,3.92,0.98,0.0,0.0,13.73,0.0,0.98,9.8,1.96,9.8,1.0,0.0,0.0
1181,6.0,3,0.4684684684684685,550.0,0.0,0.0,0.0,0.4508,0.6615,0.0,0.0,0.0,0.0,20.59,3.92,0.98,0.0,0.0,13.73,0.0,0.98,9.8,1.96,9.8,1.0,0.0,0.0
1182,3.0,0,0.3636363636363637,116.0,0.0,0.0,0.0,0.6205,0.6419,0.0,0.0,0.0,0.0,17.65,5.88,1.96,3.92,1.96,13.73,0.0,7.84,11.76,1.96,7.84,2.0,1.0,0.0
1183,3.0,0,0.3636363636363637,116.0,0.0,0.0,0.0,0.6205,0.6419,0.0,0.0,0.0,0.0,17.65,5.88,1.96,3.92,1.96,13.73,0.0,7.84,11.76,1.96,7.84,2.0,1.0,0.0
1184,3.0,0,0.3636363636363637,116.0,0.0,0.0,0.0,0.6205,0.6419,0.0,0.0,0.0,0.0,17.65,5.88,1.96,3.92,1.96,13.73,0.0,7.84,11.76,1.96,7.84,2.0,1.0,0.0
1185,3.0,0,0.3636363636363637,116.0,0.0,0.0,0.0,0.6205,0.6419,0.0,0.0,0.0,0.0,17.65,5.88,1.96,3.92,1.96,13.73,0.0,7.84,11.76,1.96,7.84,2.0,1.0,0.0
1186,3.0,0,0.3636363636363637,116.0,0.0,0.0,0.0,0.6205,0.6419,0.0,0.0,0.0,0.0,17.65,5.88,1.96,3.92,1.96,13.73,0.0,7.84,11.76,1.96,7.84,2.0,1.0,0.0
1187,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1188,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1189,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1190,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1191,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1192,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1193,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1194,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1195,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1196,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1197,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1198,8.0,0,0.4593023255813953,1351.0,0.5384,0.0,0.0,0.0,0.0,0.0,0.0,0.5384,0.0,19.23,5.77,0.64,0.64,0.0,8.97,1.92,3.85,5.13,7.05,2.56,2.0,0.0,1.0
1199,0.0,0,0.36666666666666653,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15,7.69,7.69,0.0,0.0,3.85,0.0,0.0,7.69,0.0,0.0,1.0,1.0,0.0
1200,0.0,0,0.36666666666666653,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15,7.69,7.69,0.0,0.0,3.85,0.0,0.0,7.69,0.0,0.0,1.0,1.0,0.0
1201,0.0,0,0.36666666666666653,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15,7.69,7.69,0.0,0.0,3.85,0.0,0.0,7.69,0.0,0.0,1.0,1.0,0.0
1202,0.0,0,0.36666666666666653,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15,7.69,7.69,0.0,0.0,3.85,0.0,0.0,7.69,0.0,0.0,1.0,1.0,0.0
1203,0.0,0,0.36666666666666653,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15,7.69,7.69,0.0,0.0,3.85,0.0,0.0,7.69,0.0,0.0,1.0,1.0,0.0
1204,0.0,0,0.36666666666666653,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15,7.69,7.69,0.0,0.0,3.85,0.0,0.0,7.69,0.0,0.0,1.0,1.0,0.0
1205,0.0,0,0.36666666666666653,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15,7.69,7.69,0.0,0.0,3.85,0.0,0.0,7.69,0.0,0.0,1.0,1.0,0.0
1206,0.0,0,0.36666666666666653,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15,7.69,7.69,0.0,0.0,3.85,0.0,0.0,7.69,0.0,0.0,1.0,1.0,0.0
1207,0.0,0,0.35135135135135137,83.0,0.0,0.0,0.0,0.0,0.0,0.5017595238095238,0.0,0.0,0.0,31.43,5.71,0.0,2.86,0.0,14.29,0.0,5.71,8.57,0.0,0.0,1.0,2.0,0.0
1208,0.0,0,0.35135135135135137,83.0,0.0,0.0,0.0,0.0,0.0,0.5017595238095238,0.0,0.0,0.0,31.43,5.71,0.0,2.86,0.0,14.29,0.0,5.71,8.57,0.0,0.0,1.0,2.0,0.0
1209,0.0,0,0.35135135135135137,83.0,0.0,0.0,0.0,0.0,0.0,0.5017595238095238,0.0,0.0,0.0,31.43,5.71,0.0,2.86,0.0,14.29,0.0,5.71,8.57,0.0,0.0,1.0,2.0,0.0
1210,3.0,0,0.30952380952380953,101.0,0.5036,0.0,0.0,0.0,0.0,0.0,0.0,0.48155,0.0,20.0,5.0,0.0,5.0,0.0,7.5,0.0,5.0,7.5,0.0,7.5,2.0,2.0,0.0
1211,3.0,0,0.30952380952380953,101.0,0.5036,0.0,0.0,0.0,0.0,0.0,0.0,0.48155,0.0,20.0,5.0,0.0,5.0,0.0,7.5,0.0,5.0,7.5,0.0,7.5,2.0,2.0,0.0
1212,3.0,0,0.30952380952380953,101.0,0.5036,0.0,0.0,0.0,0.0,0.0,0.0,0.48155,0.0,20.0,5.0,0.0,5.0,0.0,7.5,0.0,5.0,7.5,0.0,7.5,2.0,2.0,0.0
1213,0.0,0,0.3684210526315789,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,22.22,0.0,0.0,5.56,0.0,5.56,1.0,0.0,0.0
1214,0.0,0,0.3684210526315789,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,22.22,0.0,0.0,5.56,0.0,5.56,1.0,0.0,0.0
1215,0.0,0,0.3684210526315789,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,22.22,0.0,0.0,5.56,0.0,5.56,1.0,0.0,0.0
1216,0.0,0,0.3684210526315789,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,22.22,0.0,0.0,5.56,0.0,5.56,1.0,0.0,0.0
1217,0.0,0,0.3684210526315789,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,22.22,0.0,0.0,5.56,0.0,5.56,1.0,0.0,0.0
1218,0.0,0,0.3684210526315789,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,22.22,0.0,0.0,5.56,0.0,5.56,1.0,0.0,0.0
1219,0.0,0,0.3684210526315789,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,22.22,0.0,0.0,5.56,0.0,5.56,1.0,0.0,0.0
1220,0.0,0,0.3684210526315789,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,22.22,0.0,0.0,5.56,0.0,5.56,1.0,0.0,0.0
1221,0.0,0,0.3684210526315789,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,22.22,0.0,0.0,5.56,0.0,5.56,1.0,0.0,0.0
1222,0.0,0,0.3684210526315789,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,22.22,0.0,0.0,5.56,0.0,5.56,1.0,0.0,0.0
1223,0.0,0,0.3684210526315789,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,0.0,22.22,0.0,0.0,5.56,0.0,5.56,1.0,0.0,0.0
1224,0.0,0,0.4615384615384616,5.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,18.18,9.09,0.0,0.0,9.09,9.09,0.0,0.0,9.09,9.09,9.09,0.0,0.0,0.0
1225,0.0,0,0.4615384615384616,5.0,0.4508,0.0,0.0,0.0,0.0,0.0,0.0,0.4508,0.0,18.18,9.09,0.0,0.0,9.09,9.09,0.0,0.0,9.09,9.09,9.09,0.0,0.0,0.0
1226,0.0,0,0.35294117647058826,26.0,0.4508,0.0,0.0,0.0,0.4508,0.45345,0.0,0.4508,0.0,26.67,20.0,0.0,0.0,6.67,0.0,0.0,0.0,13.33,0.0,0.0,0.0,1.0,0.0
1227,0.0,0,0.35294117647058826,26.0,0.4508,0.0,0.0,0.0,0.4508,0.45345,0.0,0.4508,0.0,26.67,20.0,0.0,0.0,6.67,0.0,0.0,0.0,13.33,0.0,0.0,0.0,1.0,0.0
1228,0.0,0,0.42105263157894735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,0.0,23.53,5.88,0.0,0.0,0.0,17.65,0.0,5.88,11.76,5.88,0.0,0.0,1.0,0.0
1229,0.0,0,0.42105263157894735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,0.0,23.53,5.88,0.0,0.0,0.0,17.65,0.0,5.88,11.76,5.88,0.0,0.0,1.0,0.0
1230,0.0,0,0.42105263157894735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,0.0,23.53,5.88,0.0,0.0,0.0,17.65,0.0,5.88,11.76,5.88,0.0,0.0,1.0,0.0
1231,0.0,0,0.42105263157894735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,0.0,23.53,5.88,0.0,0.0,0.0,17.65,0.0,5.88,11.76,5.88,0.0,0.0,1.0,0.0
1232,0.0,0,0.42105263157894735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,0.0,23.53,5.88,0.0,0.0,0.0,17.65,0.0,5.88,11.76,5.88,0.0,0.0,1.0,0.0
1233,0.0,0,0.42105263157894735,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,0.0,23.53,5.88,0.0,0.0,0.0,17.65,0.0,5.88,11.76,5.88,0.0,0.0,1.0,0.0
1234,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1235,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1236,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1237,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1238,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1239,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1240,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1241,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1242,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1243,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1244,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1245,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1246,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1247,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1248,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1249,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1250,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1251,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1252,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1253,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
1254,2.0,0,0.3580246913580247,328.0,0.4508,0.0,0.0,0.55785,0.0,0.0,0.0,0.4508,0.0,18.75,4.69,4.69,1.56,4.69,14.06,0.0,1.56,6.25,10.94,3.12,4.0,1.0,0.0
